"committee","lgno","name","term","sessionPeriod","isCoChairman","姓名+出生日期","立法院","組織名稱","職位名稱","起始","結束","地址","組織名稱+地址"
"經費稽核委員會",36,"邱志偉","09","2","N","邱志偉+1972","立法院","立法院經費稽核委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經費稽核委員會+台北市中正區中山南路1號"
"經費稽核委員會",50,"高金素梅","09","2","N","高金素梅+1965","立法院","立法院經費稽核委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經費稽核委員會+台北市中正區中山南路1號"
"經費稽核委員會",51,"高潞．以用．巴魕剌 Kawlo．Iyun．Pacidal","09","2","N","高潞．以用．巴魕剌 Kawlo．Iyun．Pacidal+1977","立法院","立法院經費稽核委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經費稽核委員會+台北市中正區中山南路1號"
"經費稽核委員會",55,"莊瑞雄","09","2","N","莊瑞雄+1963","立法院","立法院經費稽核委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經費稽核委員會+台北市中正區中山南路1號"
"經費稽核委員會",60,"陳宜民","09","2","Y","陳宜民+1956","立法院","立法院經費稽核委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經費稽核委員會+台北市中正區中山南路1號"
"經費稽核委員會",76,"黃偉哲","09","2","Y","黃偉哲+1963","立法院","立法院經費稽核委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經費稽核委員會+台北市中正區中山南路1號"
"經費稽核委員會",95,"鄭天財 Sra Kacaw","09","2","Y","鄭天財 Sra Kacaw+1956","立法院","立法院經費稽核委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經費稽核委員會+台北市中正區中山南路1號"
"經費稽核委員會",99,"盧秀燕","09","2","N","盧秀燕+1961","立法院","立法院經費稽核委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經費稽核委員會+台北市中正區中山南路1號"
"內政委員會",17,"吳琪銘","09","3","N","吳琪銘+1963","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",25,"谷辣斯．尤達卡 Kolas．Yotaka","09","3","N","谷辣斯．尤達卡 Kolas．Yotaka+1974","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",35,"林麗蟬","09","3","N","林麗蟬+1977","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",38,"姚文智","09","3","Y","姚文智+1965","立法院","立法院內政委員會","召集委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",42,"洪宗熠","09","3","N","洪宗熠+1969","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",52,"張宏陸","09","3","N","張宏陸+1972","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",59,"陳其邁","09","3","N","陳其邁+1964","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",61,"陳怡潔","09","3","N","陳怡潔+1979","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",72,"曾銘宗","09","3","Y","曾銘宗+1959","立法院","立法院內政委員會","召集委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",75,"黃昭順","09","3","N","黃昭順+1953","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",84,"趙天麟","09","3","N","趙天麟+1973","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",95,"鄭天財 Sra Kacaw","09","3","N","鄭天財 Sra Kacaw+1956","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",102,"賴瑞隆","09","3","N","賴瑞隆+1973","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",106,"顏寬恒","09","3","N","顏寬恒+1977","立法院","立法院內政委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"外交及國防委員會",1,"王金平","09","3","N","王金平+1941","立法院","立法院外交及國防委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",3,"王定宇","09","3","Y","王定宇+1969","立法院","立法院外交及國防委員會","召集委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",9,"江啟臣","09","3","Y","江啟臣+1972","立法院","立法院外交及國防委員會","召集委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",16,"吳焜裕","09","3","N","吳焜裕+1959","立法院","立法院外交及國防委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",18,"呂玉玲","09","3","N","呂玉玲+1961","立法院","立法院外交及國防委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",19,"呂孫綾","09","3","N","呂孫綾+1988","立法院","立法院外交及國防委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",30,"林昶佐","09","3","N","林昶佐+1976","立法院","立法院外交及國防委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",48,"馬文君","09","3","N","馬文君+1965","立法院","立法院外交及國防委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",55,"莊瑞雄","09","3","N","莊瑞雄+1963","立法院","立法院外交及國防委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",58,"許毓仁","09","3","N","許毓仁+1978","立法院","立法院外交及國防委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",86,"劉世芳","09","3","N","劉世芳+1959","立法院","立法院外交及國防委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",92,"蔡適應","09","3","N","蔡適應+1973","立法院","立法院外交及國防委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",108,"羅致政","09","3","N","羅致政+1964","立法院","立法院外交及國防委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"經濟委員會",4,"王惠美","09","3","N","王惠美+1968","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",6,"孔文吉","09","3","N","孔文吉+1957","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",28,"林岱樺","09","3","N","林岱樺+1972","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",36,"邱志偉","09","3","N","邱志偉+1972","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",37,"邱議瑩","09","3","Y","邱議瑩+1971","立法院","立法院經濟委員會","召集委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",44,"徐永明","09","3","N","徐永明+1966","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",49,"高志鵬","09","3","Y","高志鵬+1963","立法院","立法院經濟委員會","召集委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",54,"張麗善","09","3","N","張麗善+1964","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",62,"陳明文","09","3","N","陳明文+1954","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",67,"陳超明","09","3","N","陳超明+1951","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",76,"黃偉哲","09","3","N","黃偉哲+1963","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",83,"管碧玲","09","3","N","管碧玲+1956","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",100,"蕭美琴","09","3","N","蕭美琴+1971","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",110,"蘇治芬","09","3","N","蘇治芬+1953","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",112,"蘇震清","09","3","N","蘇震清+1965","立法院","立法院經濟委員會","委員",2017-02-17,2017-05-31,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
