"","title","date","content"
"2770","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　今年是两岸同胞打破隔绝状态、开启民间交流的第30年。30年来，两岸同胞携手努力，共同促进交流合作。特别是2008年以来，两岸关系在“九二共识”的基础上取得丰硕成果，两岸形成大交流、大合作、大发展的格局，增进了同胞亲情和福祉。但去年5月以来，两岸关系发展面临严峻挑战，两岸各领域的交流合作受到不同程度的影响，两岸同胞共同创造的、得来不易的和平发展成果受到严重冲击。造成这一局面的根源是什么？是民进党当局拒不承认“九二共识”，不认同两岸同属一中的核心意涵，破坏了两岸互动的政治基础。一年来，民进党当局干了些什么呢？它顽固坚持“台独”立场，推行“亲美日、远大陆、转南向”为内涵的政经战略，阻挠两岸交流合作，削弱两岸经济联系，强化两岸对抗，煽动民意对立。民进党当局还利用执政资源，在岛内大力推动“去中国化”，建构“台独”框架和体系。最近，台当局修改岛内历史课纲，荒唐地将中国史放入东亚史，企图强行向岛内青年学生灌输“台独史观”，妄想着将青年一代培养成所谓“天然独”，进一步磨灭台湾同胞的中华民族意识。其口口声声称“维护两岸关系现状”、“尽了最大善意”，这究竟是“维护现状”还是“改变现状”？究竟是“尽了善意”还是蓄意“煽动敌意”？"
"2771","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　民进党当局这种不顾两岸民众利益福祉、损害中华民族根本利益、挑战包括台湾同胞在内的全体中国人认知底线的做法，与两岸同胞的愿望、与国际社会加强与大陆合作的大势背道而驰，是得不到民心、最终会被抛弃的。我看岛内很多民调，包括色彩偏绿机构的民调都显示，认为民进党上台后两岸关系变差，变差责任在民进党，有意愿到大陆发展的民众比例，都在五成以上。"
"2772","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　还需特别指出的是，民进党上台以来，企图强化美台实质关系，这方面可谓动作不断。美国方面也借机大打“台湾牌”，通过对台军售方案，甚至准备为其驻台机构“加派海军陆战队警卫”。近日美国国会又抛出所谓“美舰停台”相关法案。在此，我要告诫美方务必认识问题的严重性。如果美国找借口以这样那样的形式恢复在台驻军，美舰真的重新停靠台湾港口，就是公然违背中国建交的“断交”、“废约”、“撤军”三原则，打破作为“中美关系基础”的三个联合公报的承诺，必将严重威胁和平与中美关系健康稳定发展。中国坚决反对台湾与美国进行任何形式的官方往来和军事联系，坚决反对美国以任何借口向台湾出售武器、在台驻军，坚决反对美国开历史倒车。我们希望并愿意相信美国方面会以中美大局为重，及时纠正错误，更不要犯历史性错误；也再次奉劝民进党当局不要“挟洋自重”，以免“自食其果”。"
"2773","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　谁都清楚的是，自去年岛内政局发生重大变化以来，大陆坚持对台大政方针不改变，继续积极推动两岸人员往来，促进两岸民间交流合作，认真倾听台湾同胞意见建议，陆续出台一系列便民、惠民政策措施，为台湾同胞在大陆营造更好的学习环境，创造更多的工作机会，提供更多的生活便利和社会保障，使他们逐渐能享受与大陆居民基本相同待遇。这些政策真正回应了台湾同胞的诉求，得到广泛认可，台湾同胞到大陆学习、就业、创业、生活的意愿不断提高。我们对两岸关系发展的前景是有信心、有耐心的。"
"2774","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　各位嘉宾、朋友们！"
"2775","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　今天我们相聚在一起，就是要“寻道”。寻什么道呢？寻维护和平基础、推动两岸融合、促进两岸和平发展行稳致远之道。在此，我提三点意见。"
"2776","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　一是坚持“九二共识”、反对“台独”政治基础。“九二共识”的核心意涵是两岸同属一个中国，不是“两个中国”、“一中一台”。它清晰界定了两岸关系的性质，成为两岸关系和平发展的“定海神针”。民进党当局不仅不承认“九二共识”，反而推进“台独”进程，很显然这是单方面改变两岸关系的现状，没有诚意走和平发展的道路。"
"2777","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　“台独”势力及其分裂活动是台海和平稳定和两岸关系和平发展最大的威胁。习近平总书记去年在纪念孙中山先生诞辰150周年的讲话中强调，“绝不允许任何人、任何组织、任何政党、在任何时候、以任何形式、把任何一块中国领土从中国分裂出去”，再次清晰表明了大陆反对任何形式的“台独”分裂行径的坚决态度，既包括激进的“法理台独”，也包括渐进的“柔性台独”。"
"2778","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　我们希望台湾当局务必看清大势，以增进两岸同胞福祉为念，正确回应两岸同胞对两岸关系和平发展的期待，改变“台独”立场、停止各种形式的“台独”行为，回到“九二共识”共同政治基础的正道上来。邪道、黑道是走不通的，是绝对没有前途的。如若不信，历史巨人迟早会站出来做证明的。"
"2779","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　二是进一步提升两岸经济合作水平，厚植两岸共同利益。两岸同胞是命运与共的骨肉兄弟，是血浓于水的一家人，这是任何人都无法改变的。为两岸同胞谋福祉、共同创造所有中国人的幸福生活与美好未来，始终是大陆发展两岸关系的着眼点和落脚点。我们愿意首先同广大台湾同胞分享大陆发展机遇，努力扩大两岸经济合作的社会效益，增强两岸同胞的受益面和获得感。大陆将积极为广大台湾同胞提供更多施展才华、实现抱负的舞台，将继续为台商提供更公平、开放的市场环境，欢迎台商以适当方式参与“一带一路”建设。"
"2780","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　三是进一步扩大两岸同胞交流往来，深化两岸社会融合发展。融合发展是深化两岸交流合作、推动两岸关系和平发展、增进同胞亲情的有效途径。两岸同胞应从“两岸一家亲”理念出发，以融合加强彼此的了解和理解，以融合增进对两岸关系的正确认识，以融合增加对中华文明文化的认同，以融合推进两岸关系健康和平发展。深化融合发展，需要我们不断创新交流方式，引导广大台湾同胞，特别是青年朋友参与到两岸关系和平发展进程中来，需要我们进一步加强两岸文化精神纽带,需要我们携手克服困难，创造并维护好两岸共同家园。我们热忱欢迎台湾同胞加入，共同为实现“两个一百年”奋斗目标、为中华民族伟大复兴贡献力量。"
"2781","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　“青松寒不落，碧海阔愈澄”。两岸交流30年的发展历程告诉我们，要交流、要合作、要发展是两岸同胞的共同愿望，是两岸关系不可逆转的历史潮流，打开的大门是关不上的。当前两岸虽经历风雨，但两岸同胞迎难而上、共同推动两岸关系和平发展的意志将更加坚定，两岸经济社会融合之路将更加开阔。"
"2782","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办",""
"2783","张志军在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-24 21:53　　　来源：中共中央台办、国务院台办","　　以“推动两岸融合 维护和平基础”为主题的第二十六届海峡两岸关系学术研讨会7月24日在太原举行。中共中央台办、国务院台办主任张志军出席开幕式并发表致辞。"
"2784","张志军在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-24 21:53　　　来源：中共中央台办、国务院台办","　　致辞全文如下："
