商業名稱,商業所在地,資本額,設立年度,設立日期,地址一,地址二,狀態
巨果商行,臺北市大安區大安路1段31巷2號,2e+05,107,107/07/25,305137.844,2770755.092,setup
有麵子菓子店,臺北市大安區大安路1段31巷8號,2e+05,107,107/07/30,305166.391,2770754.735,setup
尚美服飾修改店,臺北市大安區大安路1段31巷8號,30000,107,107/07/26,305166.391,2770754.735,setup
誠舍珠寶坊,臺北市大安區大安路1段143號,2e+05,107,107/08/02,305113.35,2770147.957,setup
品言餐坊,臺北市大安區大安路1段51巷32號,2e+05,107,107/08/15,305240.519,2770651.099,setup
品言餐坊,臺北市大安區大安路1段51巷32號,2e+05,107,107/08/15,305240.519,2770651.099,setup
昀秀寵物沙龍工作室,臺北市大安區大安路1段31巷27號,80000,107,107/08/17,305234.501,2770773.793,setup
龍門美景麵館,臺北市大安區大安路1段16巷5號1樓,180000,107,107/08/21,305086.634,2770784.025,setup
髮學韓藝沙龍,臺北市大安區大安路1段51巷50號,1e+05,107,107/09/21,305299.323,2770656.004,setup
安蜜妮美睫工作室,臺北市大安區大安路1段51巷21號1樓,1e+05,107,107/10/01,305206.379,2770675.531,setup
程文照麻糬,臺北市大安區大安路1段53號1樓,30000,107,107/10/25,305123.453,2770650.458,setup
歐賀服飾商行,臺北市大安區大安路1段53號1樓,2e+05,107,107/10/31,305123.453,2770650.458,setup
好馳商行,臺北市大安區大安路1段22號,1e+05,107,107/11/02,305104.497,2770772.169,setup
富旺餐坊,臺北市大安區大安路1段51巷36號,2e+05,107,107/11/15,305253.079,2770651.099,setup
品言餐坊,臺北市大安區大安路1段51巷32號,2e+05,107,107/11/22,305240.519,2770651.099,setup
品言餐坊,臺北市大安區大安路1段51巷32號,2e+05,107,107/11/22,305240.519,2770651.099,setup
御品軒麵包店,臺北市大安區大安路1段199號,2e+05,107,107/11/28,305107.265,2769819.075,setup
完美集合企業社,臺北市大安區大安路1段83巷7號,1e+05,107,107/12/03,305189.189,2770432.634,setup
至秦商行,臺北市大安區大安路1段53號,1e+05,107,107/12/27,305123.453,2770650.458,setup
奕明商行,臺北市大安區大安路1段53號,2e+05,108,108/01/16,305123.453,2770650.458,setup
元勇的店,臺北市大安區大安路1段51巷37號,2e+05,108,108/02/23,305267.343,2770674.142,setup
觸動飲食坊,臺北市大安區延吉街70巷2弄1號,2e+05,101,101/01/11,305877.825,2770612.058,setup
淨慈湧蔬食坊,臺北市大安區延吉街131巷47號,8e+05,101,101/01/12,306039.258,2770685.016,setup
雅吉珠寶行,臺北市松山區延吉街14號,2e+05,101,101/01/20,305840.028,2771100.437,setup
輕鬆小站飲食店,臺北市大安區延吉街131巷3號,230000,101,101/01/31,305955.851,2770624.232,setup
馨銘壽司店,臺北市大安區延吉街99號,2e+05,101,101/02/16,305911.889,2770693.162,setup
香妮服飾店,臺北市松山區延吉街48巷1號1樓,2e+05,101,101/02/22,305860.94,2770868.562,setup
延吉壹參柒涮涮鍋口,臺北市大安區延吉街137巷6之1號1樓,2e+05,101,101/02/23,306000.503,2770535.947,setup
陳媽媽麵店,臺北市大安區延吉街138巷1號,1e+05,101,101/03/21,305972.294,2770297.915,setup
老嫣小吃店,臺北市大安區延吉街131巷27號,2e+05,101,101/03/12,306038.679,2770638.942,setup
好事花生咖啡館,臺北市大安區延吉街153之4號,50000,101,101/03/21,305988.231,2770373.871,setup
鎧新食品行,臺北市大安區延吉街261之1號,2e+05,101,101/03/30,306192.533,2769677.657,setup
昕澄企業社,臺北市大安區延吉街68之20號,1e+05,101,101/04/17,305905.253,2770637.52,setup
晟盛餐廳,臺北市大安區延吉街64之3號1樓,2e+05,101,101/04/27,305890.772,2770688.985,setup
長灃餐廳,臺北市大安區延吉街85號,2e+05,101,101/04/27,305904.499,2770723.766,setup
一三七小吃店,臺北市大安區延吉街137巷7弄3號,50000,101,101/05/10,305999.454,2770570.601,setup
嗚邁餐館,臺北市大安區延吉街131巷18號1樓,3e+06,101,101/05/14,306013.214,2770616.066,setup
法廚商行,臺北市大安區延吉街160巷11號1樓,2e+05,101,101/05/21,305922.442,2770248.656,setup
水中鮮小吃店延吉分店,臺北市松山區延吉街44號1樓,2e+05,101,101/05/02,305857.691,2770932.596,setup
日文商行,臺北市大安區延吉街138巷6號,2e+05,101,101/06/05,305939.984,2770312.165,setup
弄堂小吃店,臺北市松山區延吉街27號,50000,101,101/06/22,305868.706,2770999.243,setup
裕泰創意設計工作室,臺北市大安區延吉街131巷2弄7號,2e+05,101,101/07/09,305968.895,2770592.685,setup
大夯餐廳,臺北市大安區延吉街70巷5弄4號,2e+05,101,101/07/17,305861.612,2770588.579,setup
中江企業行,臺北市大安區延吉街137巷21號1樓,2e+05,101,101/07/19,306028.097,2770552.808,setup
迷妳服飾精品店,臺北市大安區延吉街119號,1e+05,101,101/07/26,305924.74,2770639.353,setup
禧太炭火燒肉店,臺北市大安區延吉街131巷1弄50號,5e+05,101,101/07/31,305998.794,2770698.258,setup
宜佳烘培坊,臺北市大安區延吉街131巷33號,50000,101,101/08/03,306054.117,2770646.143,setup
萬德餐廳,臺北市大安區延吉街85號,2e+05,101,101/08/06,305904.499,2770723.766,setup
富翔餐廳,臺北市大安區延吉街64之3號,2e+05,101,101/08/06,305890.772,2770688.985,setup
龍麟小吃店,臺北市大安區延吉街137巷28號及地下,1e+05,101,101/08/24,306044.907,2770537.247,setup
路比頓企業社,臺北市大安區延吉街133號,1e+05,101,101/08/30,305934.936,2770600.826,setup
威記小吃店,臺北市松山區延吉街41號,2e+05,101,101/09/10,305875.701,2770930.947,setup
壹參壹小吃店,臺北市大安區延吉街131巷24號,2e+05,101,101/09/14,306046.076,2770621.17,setup
一串食堂,臺北市大安區延吉街62巷12號,1e+05,101,101/09/25,305827.835,2770712.794,setup
大巿小吃店,臺北市大安區延吉街131巷1弄50號,2e+05,101,101/09/21,305998.794,2770698.258,setup
伊立咖啡,臺北市松山區延吉街20之1號,2e+05,101,101/10/04,305841.641,2771072.458,setup
齊心茶舖,臺北市大安區延吉街68之20號,2e+05,101,101/10/09,305905.253,2770637.52,setup
邑姿企業社,臺北市大安區延吉街72之17號,2e+05,101,101/10/12,305915.561,2770579.927,setup
森花藝花苑,臺北市大安區延吉街160巷11號,2e+05,101,101/11/16,305922.442,2770248.656,setup
笨嗽音吶餐館,臺北市大安區延吉街64之3號1樓,2e+05,101,101/11/16,305890.772,2770688.985,setup
安奇啦英式小吃,臺北市大安區延吉街131巷26號地下層,2e+05,101,101/11/19,306051.903,2770621.496,setup
德?日式料理,臺北市大安區延吉街137巷2號,2e+05,101,101/11/22,305964.526,2770536.074,setup
初衷燒烤店,臺北市大安區延吉街137巷7弄2號1樓,2e+05,101,101/11/22,306015.397,2770571.238,setup
桌遊地下城企業社,臺北市大安區延吉街131巷1弄24號地下,1e+05,101,101/11/22,305949.177,2770698.045,setup
延吉醫療器材行,臺北市松山區延吉街2之6號,2e+05,101,101/11/27,305831.278,2771178.801,setup
富寬小吃店,臺北市大安區延吉街166號,50000,101,101/11/12,305998.519,2770208.909,setup
大韓門小吃店,臺北市大安區延吉街110號,2e+05,101,101/11/21,305956.829,2770411.879,setup
泓玉餐飲企業社,臺北市大安區延吉街137巷2號,2e+05,101,101/12/04,305964.526,2770536.074,setup
延吉胡麻園商行,臺北市大安區延吉街153之4號,20000,101,101/12/11,305988.231,2770373.871,setup
蔬河商號,臺北市大安區延吉街129巷2號,2e+05,101,101/12/20,306010.132,2770649.805,setup
豪兄弟裝潢行,臺北市松山區延吉街27號,2e+05,101,101/12/21,305868.706,2770999.243,setup
賢延賢語小吃店,臺北市大安區延吉街178號,2e+05,101,101/12/24,306013.76,2770181.437,setup
閃亮公主幫企業社,臺北市大安區延吉街62巷6弄1號,2e+05,102,102/01/04,305834.088,2770721.419,setup
秦小姐豆漿店,臺北市松山區延吉街7之6號,60000,102,102/01/02,305851.593,2771123.054,setup
瀧之壽司店,臺北市大安區延吉街99號,2e+05,102,102/01/07,305911.889,2770693.162,setup
大客滿商行,臺北市大安區延吉街70巷8號,2e+05,102,102/01/28,305834.219,2770616.027,setup
奕宇鞋行,臺北市大安區延吉街160巷5之3號,2e+05,102,102/02/21,305946.018,2770250.221,setup
小路居酒屋,臺北市大安區延吉街58之6號,2e+05,102,102/03/11,305851.411,2770761.359,setup
潘蒂美甲沙龍,臺北市大安區延吉街138巷6號,2e+05,102,102/03/11,305939.984,2770312.165,setup
帕克餐飲店,臺北市大安區延吉街131巷33號,2e+05,102,102/03/19,306054.117,2770646.143,setup
撒哇帝卡泰式養生館,臺北市松山區延吉街2之6號,2e+05,102,102/03/20,305831.278,2771178.801,setup
玫瑰思路手染服飾店,臺北市大安區延吉街246巷2號,2e+05,102,102/03/20,306070.93,2769809.024,setup
硬美姬精品店,臺北市大安區延吉街62巷14號,2e+05,102,102/03/21,305821.716,2770712.754,setup
吉多福餐飲店,臺北市松山區延吉街47號,2e+05,102,102/03/28,305876.904,2770908.581,setup
玉豐人文茶行,臺北市大安區延吉街116號,80000,102,102/03/28,305966.083,2770378.428,setup
大王食堂,臺北市大安區延吉街137巷20號1樓,1e+05,102,102/03/29,306024.384,2770536.201,setup
?源商行,臺北市松山區延吉街20之1號,1e+05,102,102/03/29,305841.641,2771072.458,setup
韋豐小酌店,臺北市大安區延吉街131巷4號,150000,102,102/04/16,305959.588,2770601.488,setup
咖樂烘豆企業社,臺北市大安區延吉街68之16號,1e+05,102,102/05/09,305903.196,2770645.787,setup
泰萬商號,臺北市大安區延吉街68之4號,180000,102,102/05/15,305897.954,2770666.845,setup
延吉早餐屋,臺北市大安區延吉街131巷4號,2e+05,102,102/05/29,305959.588,2770601.488,setup
逸佑義式餐坊,臺北市大安區延吉街131巷1弄34號1樓,2e+05,102,102/06/07,305968.475,2770709.338,setup
傑森美髮沙龍,臺北市大安區延吉街230號,1e+05,102,102/06/11,306053.262,2769969.667,setup
饌味鮮麵食館,臺北市大安區延吉街131巷2弄11號,150000,102,102/06/26,305967.53,2770563.025,setup
卓岳精品店,臺北市大安區延吉街97巷14號,60000,102,102/08/06,305983.345,2770674.524,setup
頑茶冷熱飲專賣店,臺北市大安區延吉街137巷3號1樓,1e+05,102,102/08/08,305977.661,2770555.6,setup
費里楒餐廳,臺北市大安區延吉街137巷28號1樓及地下室,230000,102,102/09/09,306044.907,2770537.247,setup
艾咪精品服飾店,臺北市大安區延吉街159之9號1樓,240000,102,102/09/10,306028.656,2770212.225,setup
壹酒柒遛飲料坊,臺北市大安區延吉街259號地下,2e+05,102,102/09/14,306176.435,2769701.342,setup
吉仁旺彩券行,臺北市松山區延吉街30巷6號,2e+05,102,102/09/16,305810.148,2771015.907,setup
誠宸商行,臺北市大安區延吉街62巷10號,1e+05,102,102/09/18,305833.425,2770712.83,setup
億穩得彩券行,臺北市松山區延吉街48巷1號1樓,20000,102,102/09/18,305860.94,2770868.562,setup
啟源商行,臺北市松山區延吉街20之1號,30000,102,102/09/26,305841.641,2771072.458,setup
歡喜十足養身館,臺北市大安區延吉街259之1號1樓及地下樓,2e+05,102,102/09/30,306179.782,2769697.564,setup
六豆茶舖,臺北市大安區延吉街153之5號,50000,102,102/10/03,305989.749,2770367.832,setup
尚讚彩券行,臺北市大安區延吉街153-1號,50000,102,102/10/11,305983.895,2770391.12,setup
合豐富投注站,臺北市大安區延吉街248號,230000,102,102/10/11,306074.924,2769804.328,setup
金殿彩券行,臺北市大安區延吉街159之1號1樓,50000,102,102/10/15,306022.649,2770244.093,setup
青?冰飲行,臺北市大安區延吉街153-3號,2e+05,102,102/10/16,305986.907,2770379.135,setup
頂盛企業社,臺北市大安區延吉街133號1樓,1e+05,102,102/10/22,305934.936,2770600.826,setup
王家農場蔬果店,臺北市大安區延吉街169號,2e+05,102,102/10/23,306039.692,2770167.011,setup
金庫發投注站,臺北市大安區延吉街70巷2弄2號,150000,102,102/11/04,305887.654,2770614.955,setup
群益彩券行,臺北市大安區延吉街140之1號,150000,102,102/11/11,305985.066,2770291.716,setup
青青亭小吃店,臺北市大安區延吉街261之1號,160000,102,102/11/11,306192.533,2769677.657,setup
富來嘉彩券行,臺北市松山區延吉街9號,50000,102,102/11/19,305853.501,2771104.848,setup
禪茗茶飲店,臺北市大安區延吉街137巷25號,2e+05,102,102/11/20,306047.359,2770554.16,setup
樂豆延吉商行,臺北市大安區延吉街137巷22號,1e+05,102,102/11/21,306030.112,2770540.034,setup
金鴻旺商行,臺北市大安區延吉街153-11號,1e+05,102,102/11/28,306001.223,2770318.594,setup
奕勝運動彩券行,臺北市大安區延吉街95號,1e+05,102,102/11/28,305910.399,2770699.242,setup
宥薪食品舖,臺北市松山區延吉街8之2號1樓,1e+05,102,102/11/29,305836.161,2771134.38,setup
山朵左伊鑽飾店,臺北市大安區延吉街159之8號,2e+05,102,102/12/06,306027.725,2770217.16,setup
?之家商行,臺北市大安區延吉街133號,2e+05,102,102/12/26,305934.936,2770600.826,setup
玉芝精品店,臺北市大安區延吉街153之1號,150000,103,103/01/06,305983.895,2770391.12,setup
立良商號,臺北市大安區延吉街131巷33號,2e+05,103,103/02/06,306054.117,2770646.143,setup
采鎕珠寶行,臺北市大安區延吉街135號,2e+05,103,103/02/17,305938.537,2770581.942,setup
耀揚通訊行延吉分行,臺北市大安區延吉街138巷1號,NA,103,103/02/25,305972.294,2770297.915,setup
懷特妮早餐店,臺北市大安區延吉街137巷7弄3號,6e+05,103,103/02/27,305999.454,2770570.601,setup
紅瓦第餐廳,臺北市大安區延吉街233巷11號1樓,1e+06,103,103/03/20,306129.145,2769998.616,setup
富士町小吃店,臺北市大安區延吉街233之3號1樓,2e+05,103,103/03/28,306073.184,2769967.292,setup
果樂企業社,臺北市大安區延吉街233之1號1樓,1e+06,103,103/05/15,306071.525,2769979.302,setup
左道商號,臺北市大安區延吉街70巷2弄5號,2e+05,103,103/05/23,305872.497,2770633.43,setup
匡吉企業社,臺北市大安區延吉街137巷21號1樓,1e+05,103,103/05/27,306028.097,2770552.808,setup
無名子小吃店,臺北市大安區延吉街157之1號,2e+05,103,103/05/27,306010.598,2770284.491,setup
津滿小吃店,臺北市大安區延吉街137巷28號,240000,103,103/06/09,306044.907,2770537.247,setup
菜鳥居酒屋,臺北市大安區延吉街131巷18號,2e+05,103,103/06/12,306013.214,2770616.066,setup
欣鴻餐廳,臺北市大安區延吉街85號,2e+05,103,103/06/18,305904.499,2770723.766,setup
日吉商行,臺北市大安區延吉街62巷6弄1號,50000,103,103/07/03,305834.088,2770721.419,setup
巧克力盒子可可工坊,臺北市松山區延吉街39之1號,20000,103,103/07/14,305875.215,2770935.757,setup
蘭丸美食館,臺北市松山區延吉街2號,2e+05,103,103/07/15,305829.273;305829.896;305830.500;305830.948;305831.278;305831.568;305831.879,2771194.448;2771190.106;2771185.166;2771181.499;2771178.801;2771176.320;2771173.826,setup
騰元企業社,臺北市大安區延吉街159號1樓,240000,103,103/07/28,306021.999,2770247.538,setup
騰元企業社,臺北市大安區延吉街159號1樓,240000,103,103/07/28,306021.999,2770247.538,setup
阿斯嘉餐廳,臺北市松山區延吉街30巷11號1樓,180000,103,103/07/30,305778.785,2770994.754,setup
時尚女孩流行飾品商行,臺北市大安區延吉街140之2號,2e+05,103,103/09/10,305985.026,2770288.459,setup
食庫飲料店,臺北市大安區延吉街131巷2弄3號,150000,103,103/09/12,305959.37,2770595.463,setup
臻璽名牌精品館,臺北市大安區延吉街122號,2e+05,103,103/09/26,305967.24,2770364.53,setup
科諦咖啡商行,臺北市大安區延吉街137巷7弄3號,2e+05,103,103/10/17,305999.454,2770570.601,setup
蘿芮塔咖啡雜貨舖,臺北市大安區延吉街259號1樓,2e+05,103,103/10/28,306176.435,2769701.342,setup
朱合李商行,臺北市大安區延吉街160巷11號,240000,103,103/10/30,305922.442,2770248.656,setup
禎記飲食店,臺北市大安區延吉街131巷7號,50000,103,103/10/07,305970.453,2770627.175,setup
高富帥飲料店,臺北市大安區延吉街116號,2e+05,103,103/11/21,305966.083,2770378.428,setup
悅婷企業社,臺北市大安區延吉街153之3號1樓,240000,103,103/11/27,305986.907,2770379.135,setup
好燒小吃店,臺北市大安區延吉街137巷7弄3號,1e+06,103,103/12/11,305999.454,2770570.601,setup
米米嬰幼兒童裝,臺北市大安區延吉街103號,2e+05,103,103/12/24,305914.396,2770682.301,setup
吉朋日式小舖,臺北市大安區延吉街60號,2e+05,103,103/12/31,305879.311,2770733.278,setup
陶浣紗小吃店,臺北市大安區延吉街133號,2e+05,104,104/01/07,305934.936,2770600.826,setup
阿默漢方皂工坊,臺北市大安區延吉街116號地下,1e+05,104,104/01/12,305966.083,2770378.428,setup
馨品咖啡館,臺北市大安區延吉街131巷33號1樓,1e+05,104,104/02/12,306054.117,2770646.143,setup
麵立吞企業商行,臺北市大安區延吉街137巷7弄3號,2e+05,104,104/02/12,305999.454,2770570.601,setup
慶晨小吃店,臺北市大安區延吉街242之4號1樓,2e+05,104,104/03/04,306065.235,2769838.037,setup
